text,label,source,language
intehapasand modi sarkar jamhuri iqdar aur sahafat ka badtareen dushman,real,rufnd_roman_urdu,roman_urdu
russia ukraine tanaziya saudiarab ny saalsi ki paishkash kr di,real,rufnd_roman_urdu,roman_urdu
indian army ny apny hi gaon par martor gola dy mara,real,rufnd_roman_urdu,roman_urdu
salsi ky liye tayar hain lekin faisla pakistan aur india ny krna hai ned price,real,rufnd_roman_urdu,roman_urdu
xi jinping tesri mudadt ky liye chian k sadar muntakhib,real,rufnd_roman_urdu,roman_urdu
germany church mai firing sy mutadid afrad halak,real,rufnd_roman_urdu,roman_urdu
california mai ak aur tufan ki paishgoi mutadid counties mai emergency nafiz,real,rufnd_roman_urdu,roman_urdu
senior rehnuma ram chandra poudel nepal ky tesry sadar muntakhib,real,rufnd_roman_urdu,roman_urdu
israeli foj ki dehshatgardi jari 4 palestinian nujawan shaheed,real,rufnd_roman_urdu,roman_urdu
malaysia corruption ky ilzammat mai sabiq wazeer e azam giraftar,real,rufnd_roman_urdu,roman_urdu
afghanistan mai dhamaka suba balakh ky governor janbahaq,real,rufnd_roman_urdu,roman_urdu
westren bank mai isreali foj ki karwai 6 palestinians shaheed,real,rufnd_roman_urdu,roman_urdu
america doraan e parwaz emergency door kholny ki koshish krny wala giraftar,real,rufnd_roman_urdu,roman_urdu
australia shadeed barishon ky baad gandum ki record bumper fasal,real,rufnd_roman_urdu,roman_urdu
turkiye zalzala nuksan 100 billion dollars sy bhi zyada hai aqwam e mutahidah,real,rufnd_roman_urdu,roman_urdu
bangladesh dhaka ki saat manzila imarat mai dhamaka 14 afrad halak mutadid zakhmi,real,rufnd_roman_urdu,roman_urdu
artificial satellites orbit mai bhejny ki salahiyat hasil kr li north korea,real,rufnd_roman_urdu,roman_urdu
pak saudiarab digital taluqat mai aham paishraft tech house ka iftetah,real,rufnd_roman_urdu,roman_urdu
saudiarab mah e syam mai quran e majeed ky 10 lakh nuskhy taqseem krny ka faisla,real,rufnd_roman_urdu,roman_urdu
bakhmut par qabzy ka mtlb russia ki fateh nhi hai pentagon,real,rufnd_roman_urdu,roman_urdu
iran hakumat mukhalif ehtejaj krny wali khaton ny rehai ky fori baad khudkushi kr li,real,rufnd_roman_urdu,roman_urdu
nigeria primary education english ki bajye mother language mai deny ka faisla,real,rufnd_roman_urdu,roman_urdu
bangladesh rohingya panah guzeen camp mai khofnaak agg bharak uthi,real,rufnd_roman_urdu,roman_urdu
rawan saal pehli baar chand khana kaba ky aain uper agya,real,rufnd_roman_urdu,roman_urdu
peru mai hakumat mukhalif ehtejaj ny shidaat ikhteyar kr li 7 afrad halak,real,rufnd_roman_urdu,roman_urdu
russia ka ukraine ky sadar sy bakhmut sy foj nikalny ka mutalba,real,rufnd_roman_urdu,roman_urdu
australia khufia operation mulki tareekh mai manshiyaat ka sab sy bara zakhira baramd,real,rufnd_roman_urdu,roman_urdu
philippines negros oriental province ky governor ko goli maar kr halaak kr dia gya,real,rufnd_roman_urdu,roman_urdu
greece mai pakistani jaraim paisha garoh giraftar,real,rufnd_roman_urdu,roman_urdu
indonesia oil ky godaam mai agg lgny sy 17 afraad jhulas kr halak,real,rufnd_roman_urdu,roman_urdu
saudiarab middle east youth summit ka pehla sarbarahi ijlas,real,rufnd_roman_urdu,roman_urdu
shakar qandi ky zariye 12 saal purana qatal ka moama hal hogya,real,rufnd_roman_urdu,roman_urdu
america ka russia sy ukraine jung rokny ka mutalba,real,rufnd_roman_urdu,roman_urdu
israeli foj ki barbariyat jari ak aur palestinian nujawan shaheed,real,rufnd_roman_urdu,roman_urdu
maqbuza kashmir mai internet ki bandish par ned price ka rad e amal,real,rufnd_roman_urdu,roman_urdu
zalzalon sy khofzada turk khandanon ny tarins mai dera daal lia,real,rufnd_roman_urdu,roman_urdu
dunya ki basar khawateen ki fehrist mai pakistan ki ayesha sadiqa ka naam bhi shamil,real,rufnd_roman_urdu,roman_urdu
samundar mai duby oil tanker ki talash jari oil risny sy samundri hayat ko khatrah,real,rufnd_roman_urdu,roman_urdu
space x ka rocket char khala bazon ko ly kr rawana,real,rufnd_roman_urdu,roman_urdu
tarekh ka taweel treen arab space mission launch kr dia gya,real,rufnd_roman_urdu,roman_urdu
afghanistan barudi surang dhamaky mai kaladam ttp ky 6 dehshatagrd halak,real,rufnd_roman_urdu,roman_urdu
china ny corona sy mutaliq fbi ky dawye ko muzhika kheez qarar dy dia,real,rufnd_roman_urdu,roman_urdu
turk sadar ka tabahkun zalzaly ky bawajud intekhabaat muqarara waqt par krany ka ilan,real,rufnd_roman_urdu,roman_urdu
america mai tiktok par pabandi ka ikhteyar sadar ko mil gya,real,rufnd_roman_urdu,roman_urdu
saudiarab har saal 11 march ko yom e parcham manaye ga,real,rufnd_roman_urdu,roman_urdu
bailout package ko sirlankan awam ny mustarid kr dia mulk bhar mai hartal,real,rufnd_roman_urdu,roman_urdu
corona virus ki ibteda chinese laboratory sy hui fbi ka dawa,real,rufnd_roman_urdu,roman_urdu
960 afrad ny ak sath crease weaving ka world record bna dala,real,rufnd_roman_urdu,roman_urdu
india bihar mai zehrili sharab peeny sy 31 afrad halak,real,rufnd_roman_urdu,roman_urdu
saudi arab aur khaliji mumalik mai bangladeshi kapron ki maang mai izafa,real,rufnd_roman_urdu,roman_urdu
russian president vladimir putin ny sarhadi petroling mazeed sakht krny ka hukam dy dia,real,rufnd_roman_urdu,roman_urdu
bharat saal 2022 mai internet blackout ka sab sy bara mujrim qarar,real,rufnd_roman_urdu,roman_urdu
maqbuza kashmir mai bharti foj ki jarhiyat ak aur kashmiri nujawan shaheed,real,rufnd_roman_urdu,roman_urdu
brazil mai selab aur land sliding sy tabahi kam az kam 65 afraad halak,real,rufnd_roman_urdu,roman_urdu
naqis jungi hikmat e amli par donbass ka commander bartaraf,real,rufnd_roman_urdu,roman_urdu
greece ny zalzala mutasireen ky liye apni haadbandi kr di,real,rufnd_roman_urdu,roman_urdu
space x ky rocket ki space mai rawangi akhri lamhaat mai moakhir,real,rufnd_roman_urdu,roman_urdu
turkiye ak baar phir zalzaly sy laraz utha mazeed halakton ka khadsha,real,rufnd_roman_urdu,roman_urdu
saudiarab ka ukraine ko insani bunyadon par 40 crore dollars imdad deny ka faisla,real,rufnd_roman_urdu,roman_urdu
urdan mai israeli aur palestini hukaam mai muzakraat tashadud ky khatmy par zor,real,rufnd_roman_urdu,roman_urdu
italy mai tarkeen e watan ki kashti dub gai 28 pakistaniyo samet 59 afrad janbahaq,real,rufnd_roman_urdu,roman_urdu
oman ny israel samet tamam mumalik ky liye apni fizaai hadud khol di,real,rufnd_roman_urdu,roman_urdu
masjid alharaam mai aab e zamzam ki bottles ky naye naye design ka iftetah,real,rufnd_roman_urdu,roman_urdu
bharat mai musalman larka hindu larki ky sath safar krny par giraftar,real,rufnd_roman_urdu,roman_urdu
guantanamo bay jail mai qaid 2 bhai pakistan muntaqil,real,rufnd_roman_urdu,roman_urdu
bharti tajir ny qeemati rolls royce gari taxi mai badal dali waja herankun,real,rufnd_roman_urdu,roman_urdu
ukraine jung par russia ky khilaf united nations mai mazamati qarardad manzur,real,rufnd_roman_urdu,roman_urdu
american president ny ajay banga ko worldbank ka sarbarah naamzad kr dia,real,rufnd_roman_urdu,roman_urdu
pak america mazbut tijarati o iqtesadi taluqat waqt ki zarorat hain ned price,real,rufnd_roman_urdu,roman_urdu
purisrar ball ny japani awam ko pareshan kr dia,real,rufnd_roman_urdu,roman_urdu
philippine mai private plane hadsy ka shikar tamam afrad halak,real,rufnd_roman_urdu,roman_urdu
russia ka nuclear weapon ky moahidy ko moatal krna boht bari galti hai jeo biden,real,rufnd_roman_urdu,roman_urdu
tajkistan mai 7.2 shidadt ka khofnak zalzala,real,rufnd_roman_urdu,roman_urdu
france shagird ny class mai ustani ko chaku mar kr halak kr dia,real,rufnd_roman_urdu,roman_urdu
turkiye zalzaly mai tabah imarton ka malba 10 crore ton sy zaid,real,rufnd_roman_urdu,roman_urdu
north korea ko khurak ky shadeed bohraan ka samna hai mahireen,real,rufnd_roman_urdu,roman_urdu
china coal mine ky baithny sy 2 afraad halak mazeed halakton ka khadsha,real,rufnd_roman_urdu,roman_urdu
bharat mai ak aur binte hawa ijtemai ziyadati ka nishana bn gai,real,rufnd_roman_urdu,roman_urdu
pakistnai american doctors ny turk zalzala mutasreen ko imdad bhijwa di,real,rufnd_roman_urdu,roman_urdu
opec plus lachakdar hai zarorat parny par faisly tabdel kr skta hai saudi wazeer e tawanai,real,rufnd_roman_urdu,roman_urdu
chat gpt ny modi ko mutanaziya shakhsiyat qarar dy dia,real,rufnd_roman_urdu,roman_urdu
israeli sifaratkar ki ghazab beizati bhary ijlas sy bahar niakl dia video viral,real,rufnd_roman_urdu,roman_urdu
saudiarab mai yom e tasees par 4 roza tateel ka ilan,real,rufnd_roman_urdu,roman_urdu
ham azaad khalistan ly kr rahen gy hindustan taqseem dar taqseem hoga sarbarah sikh for justice,real,rufnd_roman_urdu,roman_urdu
beti ki video viral hony par ehtejaj krny waly baap ko peet peet kr maar dala,real,rufnd_roman_urdu,roman_urdu
bharat khity ka amn tabah krny ky dar par,real,rufnd_roman_urdu,roman_urdu
karnatak mai musalman nujawan ky qatal ky baad halaat kasheda,real,rufnd_roman_urdu,roman_urdu
maqbuza kashmir guzishta 10 barson mai kitni baar internet services moatal ki gain,real,rufnd_roman_urdu,roman_urdu
north korea ky drones ki south korea ki fizai hadud ki khilaf warzi,real,rufnd_roman_urdu,roman_urdu
maruf turk chef salt bae ny zalzala zadgan ko bari khushkhabri suna di,real,rufnd_roman_urdu,roman_urdu
britain sifaratkhany ka security guard russian jasus nikla,real,rufnd_roman_urdu,roman_urdu
china ny corona par faisla kun fateh hasil krny ka ilan kr dia,real,rufnd_roman_urdu,roman_urdu
bharat mai twitter ky do dafatir band,real,rufnd_roman_urdu,roman_urdu
modi sarkar subcontinent ki tareekh maskh krny par tul gai,real,rufnd_roman_urdu,roman_urdu
afghanistan mai khawateen par aala taleem ky darwazy band kr diye gaye,real,rufnd_roman_urdu,roman_urdu
chinese balloon ko maar girany par koi afsos nhi american president,real,rufnd_roman_urdu,roman_urdu
paisy nikalny ki pabandi par lebonon khaty daron ny banks ko nazar e atish kr dia,real,rufnd_roman_urdu,roman_urdu
irani sadar china ky tarekhi dory par pohanch gaye,real,rufnd_roman_urdu,roman_urdu
american army helicopter highway par gir kr tabah 2 afraad halak,real,rufnd_roman_urdu,roman_urdu
saudi hakumat ka aham iqdam umrah zaireen ky liye muft bus service ka aghaz,real,rufnd_roman_urdu,roman_urdu
kashmirion ki jabri bedakhli ky khilaf maqbuza kashmir mai mukamal hartal,real,rufnd_roman_urdu,roman_urdu
bharat mai bbc ky daftar par chapa america aur britain ka rad e amal samny agya,real,rufnd_roman_urdu,roman_urdu
newzealand mai 6.1 shidadt ka khofnak earthquick,real,rufnd_roman_urdu,roman_urdu
musalman dushman modi sarkar ny madrison ky tulba ky liye scholarships khatam kr din,real,rufnd_roman_urdu,roman_urdu
mosmiyati tabdeli new year night par atishbazi mansukh kr di gai,real,rufnd_roman_urdu,roman_urdu
south africa cash van aur bus mai tasadum 20 afrad halak,real,rufnd_roman_urdu,roman_urdu
muslim kush fasadaat bharat mai bbc zeyr e atab,real,rufnd_roman_urdu,roman_urdu
saudiarab 8 sala bachi gandy talab mai dub kr janbahaq,real,rufnd_roman_urdu,roman_urdu
modi sarkar babri masjid case ka faisla sunany waly judges par mehrban,real,rufnd_roman_urdu,roman_urdu
bharat mai church nazar e atish diwar par ram likh dia,real,rufnd_roman_urdu,roman_urdu
bharat mai musalman ky ghar zabardasti hanuman ki murti nasab krny par kasheedgi barh gai,real,rufnd_roman_urdu,roman_urdu
newyork city mai truck ny paidal chalny waly afraad ko rond dala 6 afraad zakhmi,real,rufnd_roman_urdu,roman_urdu
disney ny 7000 mulazmaton ko khatam krny ka faisla kr lia,real,rufnd_roman_urdu,roman_urdu
white house ny nord stream blasts sy mutaliq american journalist ka ilzam mustarid kr dia,real,rufnd_roman_urdu,roman_urdu
bharat mai dhokha dahi sy sarkari nokriyan hasil krny ka inkeshaf,real,rufnd_roman_urdu,roman_urdu
kasheedgi ky bawajud china aur america ki tradde record buland satah par,real,rufnd_roman_urdu,roman_urdu
adani ka modi sy kya rishta hai rahul gandhi ny sawalaat utha diye,real,rufnd_roman_urdu,roman_urdu
mahireen ny middle east mai mazeed zalzalon ki paishgoi kr di,real,rufnd_roman_urdu,roman_urdu
indonesia newzealand ky pilot ko alehdgi pasandon ny yarghamal bna lia,real,rufnd_roman_urdu,roman_urdu
dushmanon ky samny buzdili dikhany par 7 fojiyon ko saza e mot,real,rufnd_roman_urdu,roman_urdu
turkiye mai construction companies ky malikaan ky khilaf ghera tang,real,rufnd_roman_urdu,roman_urdu
cyprus ky sahil par 7 whales purisrar tor par murda pai gain,real,rufnd_roman_urdu,roman_urdu
maruf russian singer zamfira foreign agent qarar,real,rufnd_roman_urdu,roman_urdu
south africa famous singer apny dost samet qatal,real,rufnd_roman_urdu,roman_urdu
sirlankan guerrilla tanzeem ky sarbarah parbhakaran zinda hain bharti media ka dawa,real,rufnd_roman_urdu,roman_urdu
america ny balloon sy munsalik 6 chinese idaron ko blacklist kr dia,real,rufnd_roman_urdu,roman_urdu
newzealand samundri tufan ky baais hazaron afrad bijli sy mehrum,real,rufnd_roman_urdu,roman_urdu
intehapasand hinduon ko mu ki khani pari highcourt ka britain nashriyati idary ky haq mai faisla,real,rufnd_roman_urdu,roman_urdu
america ny sham par lgai jany wali pabandiyon mai narmi kr di,real,rufnd_roman_urdu,roman_urdu
america ny iran par nai pabandiyan aaid kr din,real,rufnd_roman_urdu,roman_urdu
aalmi idara e khuraak ki shaam aur turkiye mai zalzala mutasireen ky liye imdad ki appeal,real,rufnd_roman_urdu,roman_urdu
american airforce ny alaska ky uper parwaz krny wali mashkuk chez maar girai,real,rufnd_roman_urdu,roman_urdu
portugal catholic church mai hazaron minors ky saath jinsi ziyadati ka inkeshaf,real,rufnd_roman_urdu,roman_urdu
malby mai paida hony wali bachi ko bachany waly ny goad ly lia,real,rufnd_roman_urdu,roman_urdu
bharti hakumat ki shehriyon sy valentine day par cow ko galy lgany ki darkhwast,real,rufnd_roman_urdu,roman_urdu
america ny apny shehriyon ko fori russia chorny ki hidayat kr di,real,rufnd_roman_urdu,roman_urdu
britain ky badsha aur queen ki london mai bangladeshi community sy mulaqat,real,rufnd_roman_urdu,roman_urdu
saudiarab pehli khaton astronaut space mai bhejy ga,real,rufnd_roman_urdu,roman_urdu
chilli ky junglaat mai lgi agg sy jungli hayat ko shadeed khatra,real,rufnd_roman_urdu,roman_urdu
barcelona mayor palestinians ki himayat mai samny aagain,real,rufnd_roman_urdu,roman_urdu
united nations imdadi samaan ka pehla qafla western syria pohanch gya,real,rufnd_roman_urdu,roman_urdu
indonesia mai zalzala café munhadim hony sy 4 afraad halak,real,rufnd_roman_urdu,roman_urdu
haiti musalah giroh ny 12 afrad ko halak kr dia mutadid makanat nazar e atish,real,rufnd_roman_urdu,roman_urdu
iran ky janubi ilaqy mai 5.6 shiddat ka zalzalah khabar agency,real,rufnd_roman_urdu,roman_urdu
germany ny hunarmand afrad ky liye immigration qawaneen mai narmi kr di,real,rufnd_roman_urdu,roman_urdu
america dunya ki jadeed tareen stealth planes ki naqab kushai do din baad hogi,real,rufnd_roman_urdu,roman_urdu
afghanistan mai madrisy mai dhamakah 16 talib ilm janbahaq,real,rufnd_roman_urdu,roman_urdu
france northern coast sy seynkron tarkeen e watan ko bacha lia gya,real,rufnd_roman_urdu,roman_urdu
bharat mai muslman talib ilm ko dehshatgard kehny waly professor ko kaam sy rok dia gya,real,rufnd_roman_urdu,roman_urdu
britain mai christians ki aabadi nisf sy bhi kam musalman aur hinduon ki tadad mai izafa,real,rufnd_roman_urdu,roman_urdu
saudiarab international tourism global summit ka shandaar aghaz,real,rufnd_roman_urdu,roman_urdu
china mai crackdown sy tang jack ma ny tokyo mai sakunaat ikhtiyar kr li,real,rufnd_roman_urdu,roman_urdu
china ky teen astronauts tiangong space station ky liye rawana,real,rufnd_roman_urdu,roman_urdu
madinah munawarah masjid e nabwi samet girdonawah mai musladhar barish mosam khushgawar,real,rufnd_roman_urdu,roman_urdu
china corona mukhalif muzahiron ky baad moamar afraad ki vaccination mai tezi,real,rufnd_roman_urdu,roman_urdu
irsaeli forces ki firing sy 2 bhaiyon samet 3 palestinians shaheed,real,rufnd_roman_urdu,roman_urdu
spain american embassy ko parcel bomb sy nishana bnany ki koshish,real,rufnd_roman_urdu,roman_urdu
uae sy europe mai cocaine ky bary tajir giraftar,real,rufnd_roman_urdu,roman_urdu
afghanistan ki janib sy jari map par bharat bokhlahat ka shikar,real,rufnd_roman_urdu,roman_urdu
russia america nuclear disarmament muzakraat multavi,real,rufnd_roman_urdu,roman_urdu
hawai mai dunya ka sab sy bara faa'al atishfishan phat para,real,rufnd_roman_urdu,roman_urdu
sarkari ehalkaron ki toheen istanbul ky mayor ko dhai saal ki saza,real,rufnd_roman_urdu,roman_urdu
tawang sector mai bharat china foji jharap 6 bharti foji zakhmi,real,rufnd_roman_urdu,roman_urdu
china covid tracking mobile application ghair faa'al krny ka faisla,real,rufnd_roman_urdu,roman_urdu
bjp rehnuma ny vote na deny waly musalmanon ko dhamki dy si,real,rufnd_roman_urdu,roman_urdu
european union parliament badunwani ky ilzaam mai 4 afraad par fard e jurm aaid,real,rufnd_roman_urdu,roman_urdu
putin ny zelensky ko nah marny ka wada kia tha ex israeli prime minister,real,rufnd_roman_urdu,roman_urdu
umrah krny ky khawahishmand afraad ky liye bari khushkhabri,real,rufnd_roman_urdu,roman_urdu
saudi qiyadaat ka sadar arif aalvi ky naam taziyati khatt,real,rufnd_roman_urdu,roman_urdu
turkish government mushkil ghari mai apny shehriyon ky sath khari hai naaib sadar,real,rufnd_roman_urdu,roman_urdu
security khadshaat ky baais kabul mai saudiarab ka sifaratkhana band,real,rufnd_roman_urdu,roman_urdu
north korea ky sadar ny foj ko apni taqat dikhany ka hukam dy dia,real,rufnd_roman_urdu,roman_urdu
iran ny khufiya zyr e zameen airbase ki video jari kr di,real,rufnd_roman_urdu,roman_urdu
netanyahu ki adalati islahaat ky khilaf israeli awam sarkon par aagai,real,rufnd_roman_urdu,roman_urdu
chilli khofnak agg ny jungle ko rakh bna dia darjanon halak synkron zakhmi,real,rufnd_roman_urdu,roman_urdu
talibaat ny larki ko hirasaan krny waly headmaster ki jam kr pitai kr di,real,rufnd_roman_urdu,roman_urdu
sardi ka khatarnaak arctic blast america aur canada mai intebah jari,real,rufnd_roman_urdu,roman_urdu
ham jins paraston ky khilaf bayan japani wazeer e azam ny moawin ko bartaraf kr dia,real,rufnd_roman_urdu,roman_urdu
dubai flat ki farokht ny tareekh ka mehngatreen record bna dia,real,rufnd_roman_urdu,roman_urdu
srilanka yom e azadi ky din musalaah afwaj ki prade par shehriyon ka ehtejaj,real,rufnd_roman_urdu,roman_urdu
muneer akram ny pashtoon culture ky hawaly sy mutanziya kalimaat par mafi mang li,real,rufnd_roman_urdu,roman_urdu
bharat mai kam umer larkiyon ko shadi ki rok tham ky liye mohim jari,real,rufnd_roman_urdu,roman_urdu
siyahfaam par jaan lewa tashdud mai 6 american police officers bartaraf,real,rufnd_roman_urdu,roman_urdu
iraq mai 22 sala youtuber ghairat ky naam par qatal,real,rufnd_roman_urdu,roman_urdu
canadian larki ki qismat jaag uthi pehli koshish mai 48 million dollar ki lottery jeet li,real,rufnd_roman_urdu,roman_urdu
hongkong jany waly saiyahon ky liye khushkhabri,real,rufnd_roman_urdu,roman_urdu
amber heard ka johnny depp ky saath hitak e izzat case mai sulah ka ilan,real,rufnd_roman_urdu,roman_urdu
saudiarab mai ramah un nasar army exercises ka aghaz,real,rufnd_roman_urdu,roman_urdu
spain ka mask pehanany ki pabandi khatam krny ka ilan,real,rufnd_roman_urdu,roman_urdu
china 2027 tak taiwan par hamla kr dy ga american cia,real,rufnd_roman_urdu,roman_urdu
berlin mai dunya ka sab sy bara aquarium phaat gya synkron nayab machliyan halak,real,rufnd_roman_urdu,roman_urdu
japan mai corona sy honi wali amwaat mai batajreej izafa,real,rufnd_roman_urdu,roman_urdu
kashmirion par ilzaam thopny ky liye bharti foj ny 2 panditon ko qatal kr dia,real,rufnd_roman_urdu,roman_urdu
bharat bihar mai zehreeli sharaab peeny sy 31 afraad halak,real,rufnd_roman_urdu,roman_urdu
saudiarab mai islami tareekh ki 15th century ki numaindgi krta pehla museum qaim,real,rufnd_roman_urdu,roman_urdu
balqees bano ijtemai ziadati case bharti supreme court ka mujrimon ky haq mai faisla,real,rufnd_roman_urdu,roman_urdu
european union ki sarbarah jung zada ukraine pohanch gain,real,rufnd_roman_urdu,roman_urdu
bharat mai south korea ki khatoon ko live streaming ky doran harassment ka samna,real,rufnd_roman_urdu,roman_urdu
chinese scientists ny cloning ky zariye 18 ton dudh deny wali super cow bna li,real,rufnd_roman_urdu,roman_urdu
donald trump ky khaandani karobar par tax fraud sabit,real,rufnd_roman_urdu,roman_urdu
britain lakhon mehnatkashon ki hartal hazaron school aur transport band,real,rufnd_roman_urdu,roman_urdu
iraq mai turkiye foji addy par rocket sy hamla,real,rufnd_roman_urdu,roman_urdu
congo pope ky istaqbaal ky liye 10 lakh log airport pohanch gaye,real,rufnd_roman_urdu,roman_urdu
bharat mai christians par tashadud ky waqiyat mai izafa,real,rufnd_roman_urdu,roman_urdu
saudi cabinet ki europe mai quran e pak ki behurmati ki mazammat,real,rufnd_roman_urdu,roman_urdu
russia nuclear agreement ki passdari nhi kr raha hai america,real,rufnd_roman_urdu,roman_urdu
saudiarab ny saiyahat ky frogh ky liye muft visa mutarif krwa dia,real,rufnd_roman_urdu,roman_urdu
namibia mai rhinos ky illegal hunt mai khatarnak haad tak izafa,real,rufnd_roman_urdu,roman_urdu
australia gumshuda radioactive capsule ki taalash mai nuclear atomic agency bhi shamil,real,rufnd_roman_urdu,roman_urdu
bharti companies ny 8 months mai record kharbon rupees jama kr liye,real,rufnd_roman_urdu,roman_urdu
ukraine ki fizaai madad ki pukaar america ka inkaar,real,rufnd_roman_urdu,roman_urdu
bharti kissan ka jamni aur naranji rang ki gobhi kaasht krny ka kaarnama,real,rufnd_roman_urdu,roman_urdu
south africa birthday celebrate krny walon par goliyon ki barish 8 afraad halak,real,rufnd_roman_urdu,roman_urdu
corona ki mojuda lehar khatam hony wali hai chinese mehakma e sehat,real,rufnd_roman_urdu,roman_urdu
lapaata saudi saiyah ki laash america ki jheel sy baramad,real,rufnd_roman_urdu,roman_urdu
corona ka khatrah abhi taala nhi hai who,real,rufnd_roman_urdu,roman_urdu
russian president putin ny phone call par missile hamly ki dhamki di thi boris johnson,real,rufnd_roman_urdu,roman_urdu
japan barfani toda girny sy 2 afraad halak,real,rufnd_roman_urdu,roman_urdu
peshawar dhamaka america aur turkiye samet kai mumalik ki mazammt,real,rufnd_roman_urdu,roman_urdu
saudiarab ny palestine israel khasheedgi par khabardar kr dia,real,rufnd_roman_urdu,roman_urdu
france ukraine ko fizaai diffa ky liye radar faraham kry ga,real,rufnd_roman_urdu,roman_urdu
myanmar ky army dictator ny emergency mai 6 maah ki tosee kr di,real,rufnd_roman_urdu,roman_urdu
asia ky ameer tareen shakhs par dhokha dahi ka ilzaam ak din mai 20 billion dollars sy hath dho baithy,real,rufnd_roman_urdu,roman_urdu
bharti wazeer qatilana hamly mai halaak police officer ny goliyan maar di,real,rufnd_roman_urdu,roman_urdu
afghanistan mai khawateen ky haquq ky liye sargaram ustaad giraftar,real,rufnd_roman_urdu,roman_urdu
russia ny mulk ki saab sy bari azaad news website par pabandi lga di,real,rufnd_roman_urdu,roman_urdu
indian army jets urrna bhool gyae 2 jets apas mai takra ky tabah,real,rufnd_roman_urdu,roman_urdu
ukraine ka hospital par hamla 14 afraad halaak russian defense ministry,real,rufnd_roman_urdu,roman_urdu
america siyahfaam shehri police tashadud sy halaak shehriyon ka shadeed ehtejaj,real,rufnd_roman_urdu,roman_urdu
saudi foreign minister shehzada faisal bin farhan ka abudhabi mai munaqid forum sy izhar e khayal,real,rufnd_roman_urdu,roman_urdu
newzealand ky capital auckland mai tufani barishon ky baad emergency nafiz,real,rufnd_roman_urdu,roman_urdu
adani group aur modi sarkar mai corruption gathjor ky hoshruba inkeshafaat,real,rufnd_roman_urdu,roman_urdu
saudiarab pehli martaba unesco ki world heritage site ka sadar muntakhib,real,rufnd_roman_urdu,roman_urdu
canada mai islamophobia rokny ky liye pehli baar numainda e khasusi muqarar,real,rufnd_roman_urdu,roman_urdu
sarhadi tanaziya bharat eastern laddakh mai 26 petroling points sy mehroom,real,rufnd_roman_urdu,roman_urdu
gujjrat fasadaat modi par banany wali documentary film ki numaaish,real,rufnd_roman_urdu,roman_urdu
somalia mai american forces ka operation senior daaish commandar 10 sathiyon samet halak,real,rufnd_roman_urdu,roman_urdu
japan ki 5 sala koshish kamyaab tareekh raqam hogai,real,rufnd_roman_urdu,roman_urdu
japan maal bardaar behri jahaaz dubny sy 8 afraad halak,real,rufnd_roman_urdu,roman_urdu
barcelona mai pakistani dukandar par bharti nujawanon ka hamla,real,rufnd_roman_urdu,roman_urdu
saudi hukaam ny croron maliyat ki ghair qanuni adwiyat ki smuggling ko koshish nakaam bna di,real,rufnd_roman_urdu,roman_urdu
american airforce ka chinese mulazim china ka jasus nikla,real,rufnd_roman_urdu,roman_urdu
bharat hindu januniyon ky hathon sar e aam ak musalmaan nujawan ka qatal video viral,real,rufnd_roman_urdu,roman_urdu
pakistan ko 200 million dollars ki imdad par check and balance rakhen gy ned price,real,rufnd_roman_urdu,roman_urdu
donald trump ky twitter ky baad degar social media accounts bhi bahaal krny ka faisla,real,rufnd_roman_urdu,roman_urdu
twitter ky malik elon musk phir bari muskhkil mai phans gaye,real,rufnd_roman_urdu,roman_urdu
bharat ky republic day par maqbuza kashmir mai black day,real,rufnd_roman_urdu,roman_urdu
ukraine ki bandargah par turkiye ky cargo jahaaz par missile hamla,real,rufnd_roman_urdu,roman_urdu
makkah mukarrama ky dakhli raaston par jald naya security system nasab hogya,real,rufnd_roman_urdu,roman_urdu
bharat aur pakistan 2019 mai atomic war ky qareeb pohanch gaye thy mike pompeo,real,rufnd_roman_urdu,roman_urdu
ukraine ny soledar sy apny fojiyon ky inkhela ki tasdeeq kr di,real,rufnd_roman_urdu,roman_urdu
philippines mai 2 jets gir kr tabah airforce ky 2 pilots halak,real,rufnd_roman_urdu,roman_urdu
china ko geedar bhabkiyan deny wali bharti foj ki buzdili benaqab,real,rufnd_roman_urdu,roman_urdu
purisrar bimari north korea ka capital 5 din ky liye mukamaal band,real,rufnd_roman_urdu,roman_urdu
quran e pak ki behurmati qabil e mazammat makruh aur nafrat angez hai ned price,real,rufnd_roman_urdu,roman_urdu
nasa ny saal 2022 ko panchwan garamtreen saal qarar dy dia,real,rufnd_roman_urdu,roman_urdu
saudiarab iraqi jurwan bachon ko alehda krny ka operation kamyab,real,rufnd_roman_urdu,roman_urdu
afghanistan khoon jama deny wali sardi sy halakton ki tadad 124 hogai,real,rufnd_roman_urdu,roman_urdu
bharat 4 manzila rehaishi imarat zameen bos halakton ka khadsha,real,rufnd_roman_urdu,roman_urdu
thai police ny chand roz mai ak yon sy zaid crystal meth pakar li,real,rufnd_roman_urdu,roman_urdu
rahul gandhi ka occupied kashmir ki riyasti haisiyat bahal krny ka ilan,real,rufnd_roman_urdu,roman_urdu
ak din mai masjid al haraam mai 87000 aab e zam zam ki bottels taqseem,real,rufnd_roman_urdu,roman_urdu
north korea ny intehai sard mosam ka alert jari kr dia,real,rufnd_roman_urdu,roman_urdu
