text,label,source,language,text_length,word_count
artificial satellites orbit mai bhejny ki salahiyat hasil kr li north korea,real,rufnd_roman_urdu,roman_urdu,75,12
pak saudiarab digital taluqat mai aham paishraft tech house ka iftetah,real,rufnd_roman_urdu,roman_urdu,70,11
saudiarab mah e syam mai quran e majeed ky 10 lakh nuskhy taqseem krny ka faisla,real,rufnd_roman_urdu,roman_urdu,80,16
bakhmut par qabzy ka mtlb russia ki fateh nhi hai pentagon,real,rufnd_roman_urdu,roman_urdu,58,11
iran hakumat mukhalif ehtejaj krny wali khaton ny rehai ky fori baad khudkushi kr li,real,rufnd_roman_urdu,roman_urdu,84,15
nigeria primary education english ki bajye mother language mai deny ka faisla,real,rufnd_roman_urdu,roman_urdu,77,12
bangladesh rohingya panah guzeen camp mai khofnaak agg bharak uthi,real,rufnd_roman_urdu,roman_urdu,66,10
rawan saal pehli baar chand khana kaba ky aain uper agya,real,rufnd_roman_urdu,roman_urdu,56,11
peru mai hakumat mukhalif ehtejaj ny shidaat ikhteyar kr li 7 afrad halak,real,rufnd_roman_urdu,roman_urdu,73,13
russia ka ukraine ky sadar sy bakhmut sy foj nikalny ka mutalba,real,rufnd_roman_urdu,roman_urdu,63,12
australia khufia operation mulki tareekh mai manshiyaat ka sab sy bara zakhira baramd,real,rufnd_roman_urdu,roman_urdu,85,13
philippines negros oriental province ky governor ko goli maar kr halaak kr dia gya,real,rufnd_roman_urdu,roman_urdu,82,14
greece mai pakistani jaraim paisha garoh giraftar,real,rufnd_roman_urdu,roman_urdu,49,7
indonesia oil ky godaam mai agg lgny sy 17 afraad jhulas kr halak,real,rufnd_roman_urdu,roman_urdu,65,13
saudiarab middle east youth summit ka pehla sarbarahi ijlas,real,rufnd_roman_urdu,roman_urdu,59,9
shakar qandi ky zariye 12 saal purana qatal ka moama hal hogya,real,rufnd_roman_urdu,roman_urdu,62,12
america ka russia sy ukraine jung rokny ka mutalba,real,rufnd_roman_urdu,roman_urdu,50,9
israeli foj ki barbariyat jari ak aur palestinian nujawan shaheed,real,rufnd_roman_urdu,roman_urdu,65,10
maqbuza kashmir mai internet ki bandish par ned price ka rad e amal,real,rufnd_roman_urdu,roman_urdu,67,13
zalzalon sy khofzada turk khandanon ny tarins mai dera daal lia,real,rufnd_roman_urdu,roman_urdu,63,11
dunya ki basar khawateen ki fehrist mai pakistan ki ayesha sadiqa ka naam bhi shamil,real,rufnd_roman_urdu,roman_urdu,84,15
samundar mai duby oil tanker ki talash jari oil risny sy samundri hayat ko khatrah,real,rufnd_roman_urdu,roman_urdu,82,15
space x ka rocket char khala bazon ko ly kr rawana,real,rufnd_roman_urdu,roman_urdu,50,11
tarekh ka taweel treen arab space mission launch kr dia gya,real,rufnd_roman_urdu,roman_urdu,59,11
afghanistan barudi surang dhamaky mai kaladam ttp ky 6 dehshatagrd halak,real,rufnd_roman_urdu,roman_urdu,72,11
china ny corona sy mutaliq fbi ky dawye ko muzhika kheez qarar dy dia,real,rufnd_roman_urdu,roman_urdu,69,14
turk sadar ka tabahkun zalzaly ky bawajud intekhabaat muqarara waqt par krany ka ilan,real,rufnd_roman_urdu,roman_urdu,85,14
america mai tiktok par pabandi ka ikhteyar sadar ko mil gya,real,rufnd_roman_urdu,roman_urdu,59,11
saudiarab har saal 11 march ko yom e parcham manaye ga,real,rufnd_roman_urdu,roman_urdu,54,11
bailout package ko sirlankan awam ny mustarid kr dia mulk bhar mai hartal,real,rufnd_roman_urdu,roman_urdu,73,13
corona virus ki ibteda chinese laboratory sy hui fbi ka dawa,real,rufnd_roman_urdu,roman_urdu,60,11
960 afrad ny ak sath crease weaving ka world record bna dala,real,rufnd_roman_urdu,roman_urdu,60,12
india bihar mai zehrili sharab peeny sy 31 afrad halak,real,rufnd_roman_urdu,roman_urdu,54,10
saudi arab aur khaliji mumalik mai bangladeshi kapron ki maang mai izafa,real,rufnd_roman_urdu,roman_urdu,72,12
russian president vladimir putin ny sarhadi petroling mazeed sakht krny ka hukam dy dia,real,rufnd_roman_urdu,roman_urdu,87,14
bharat saal 2022 mai internet blackout ka sab sy bara mujrim qarar,real,rufnd_roman_urdu,roman_urdu,66,12
maqbuza kashmir mai bharti foj ki jarhiyat ak aur kashmiri nujawan shaheed,real,rufnd_roman_urdu,roman_urdu,74,12
brazil mai selab aur land sliding sy tabahi kam az kam 65 afraad halak,real,rufnd_roman_urdu,roman_urdu,70,14
naqis jungi hikmat e amli par donbass ka commander bartaraf,real,rufnd_roman_urdu,roman_urdu,59,10
greece ny zalzala mutasireen ky liye apni haadbandi kr di,real,rufnd_roman_urdu,roman_urdu,57,10
space x ky rocket ki space mai rawangi akhri lamhaat mai moakhir,real,rufnd_roman_urdu,roman_urdu,64,12
turkiye ak baar phir zalzaly sy laraz utha mazeed halakton ka khadsha,real,rufnd_roman_urdu,roman_urdu,69,12
saudiarab ka ukraine ko insani bunyadon par 40 crore dollars imdad deny ka faisla,real,rufnd_roman_urdu,roman_urdu,81,14
urdan mai israeli aur palestini hukaam mai muzakraat tashadud ky khatmy par zor,real,rufnd_roman_urdu,roman_urdu,79,13
italy mai tarkeen e watan ki kashti dub gai 28 pakistaniyo samet 59 afrad janbahaq,real,rufnd_roman_urdu,roman_urdu,82,15
oman ny israel samet tamam mumalik ky liye apni fizaai hadud khol di,real,rufnd_roman_urdu,roman_urdu,68,13
masjid alharaam mai aab e zamzam ki bottles ky naye naye design ka iftetah,real,rufnd_roman_urdu,roman_urdu,74,14
bharat mai musalman larka hindu larki ky sath safar krny par giraftar,real,rufnd_roman_urdu,roman_urdu,69,12
guantanamo bay jail mai qaid 2 bhai pakistan muntaqil,real,rufnd_roman_urdu,roman_urdu,53,9
bharti tajir ny qeemati rolls royce gari taxi mai badal dali waja herankun,real,rufnd_roman_urdu,roman_urdu,74,13
ukraine jung par russia ky khilaf united nations mai mazamati qarardad manzur,real,rufnd_roman_urdu,roman_urdu,77,12
american president ny ajay banga ko worldbank ka sarbarah naamzad kr dia,real,rufnd_roman_urdu,roman_urdu,72,12
pak america mazbut tijarati o iqtesadi taluqat waqt ki zarorat hain ned price,real,rufnd_roman_urdu,roman_urdu,77,13
purisrar ball ny japani awam ko pareshan kr dia,real,rufnd_roman_urdu,roman_urdu,47,9
philippine mai private plane hadsy ka shikar tamam afrad halak,real,rufnd_roman_urdu,roman_urdu,62,10
russia ka nuclear weapon ky moahidy ko moatal krna boht bari galti hai jeo biden,real,rufnd_roman_urdu,roman_urdu,80,15
tajkistan mai 7.2 shidadt ka khofnak zalzala,real,rufnd_roman_urdu,roman_urdu,44,7
france shagird ny class mai ustani ko chaku mar kr halak kr dia,real,rufnd_roman_urdu,roman_urdu,63,13
turkiye zalzaly mai tabah imarton ka malba 10 crore ton sy zaid,real,rufnd_roman_urdu,roman_urdu,63,12
north korea ko khurak ky shadeed bohraan ka samna hai mahireen,real,rufnd_roman_urdu,roman_urdu,62,11
china coal mine ky baithny sy 2 afraad halak mazeed halakton ka khadsha,real,rufnd_roman_urdu,roman_urdu,71,13
bharat mai ak aur binte hawa ijtemai ziyadati ka nishana bn gai,real,rufnd_roman_urdu,roman_urdu,63,12
pakistnai american doctors ny turk zalzala mutasreen ko imdad bhijwa di,real,rufnd_roman_urdu,roman_urdu,71,11
opec plus lachakdar hai zarorat parny par faisly tabdel kr skta hai saudi wazeer e tawanai,real,rufnd_roman_urdu,roman_urdu,90,16
chat gpt ny modi ko mutanaziya shakhsiyat qarar dy dia,real,rufnd_roman_urdu,roman_urdu,54,10
israeli sifaratkar ki ghazab beizati bhary ijlas sy bahar niakl dia video viral,real,rufnd_roman_urdu,roman_urdu,79,13
saudiarab mai yom e tasees par 4 roza tateel ka ilan,real,rufnd_roman_urdu,roman_urdu,52,11
ham azaad khalistan ly kr rahen gy hindustan taqseem dar taqseem hoga sarbarah sikh for justice,real,rufnd_roman_urdu,roman_urdu,95,16
beti ki video viral hony par ehtejaj krny waly baap ko peet peet kr maar dala,real,rufnd_roman_urdu,roman_urdu,77,16
bharat khity ka amn tabah krny ky dar par,real,rufnd_roman_urdu,roman_urdu,41,9
karnatak mai musalman nujawan ky qatal ky baad halaat kasheda,real,rufnd_roman_urdu,roman_urdu,61,10
maqbuza kashmir guzishta 10 barson mai kitni baar internet services moatal ki gain,real,rufnd_roman_urdu,roman_urdu,82,13
north korea ky drones ki south korea ki fizai hadud ki khilaf warzi,real,rufnd_roman_urdu,roman_urdu,67,13
maruf turk chef salt bae ny zalzala zadgan ko bari khushkhabri suna di,real,rufnd_roman_urdu,roman_urdu,70,13
britain sifaratkhany ka security guard russian jasus nikla,real,rufnd_roman_urdu,roman_urdu,58,8
china ny corona par faisla kun fateh hasil krny ka ilan kr dia,real,rufnd_roman_urdu,roman_urdu,62,13
bharat mai twitter ky do dafatir band,real,rufnd_roman_urdu,roman_urdu,37,7
modi sarkar subcontinent ki tareekh maskh krny par tul gai,real,rufnd_roman_urdu,roman_urdu,58,10
afghanistan mai khawateen par aala taleem ky darwazy band kr diye gaye,real,rufnd_roman_urdu,roman_urdu,70,12
chinese balloon ko maar girany par koi afsos nhi american president,real,rufnd_roman_urdu,roman_urdu,67,11
paisy nikalny ki pabandi par lebonon khaty daron ny banks ko nazar e atish kr dia,real,rufnd_roman_urdu,roman_urdu,81,16
irani sadar china ky tarekhi dory par pohanch gaye,real,rufnd_roman_urdu,roman_urdu,50,9
american army helicopter highway par gir kr tabah 2 afraad halak,real,rufnd_roman_urdu,roman_urdu,64,11
saudi hakumat ka aham iqdam umrah zaireen ky liye muft bus service ka aghaz,real,rufnd_roman_urdu,roman_urdu,75,14
kashmirion ki jabri bedakhli ky khilaf maqbuza kashmir mai mukamal hartal,real,rufnd_roman_urdu,roman_urdu,73,11
bharat mai bbc ky daftar par chapa america aur britain ka rad e amal samny agya,real,rufnd_roman_urdu,roman_urdu,79,16
newzealand mai 6.1 shidadt ka khofnak earthquick,real,rufnd_roman_urdu,roman_urdu,48,7
musalman dushman modi sarkar ny madrison ky tulba ky liye scholarships khatam kr din,real,rufnd_roman_urdu,roman_urdu,84,14
mosmiyati tabdeli new year night par atishbazi mansukh kr di gai,real,rufnd_roman_urdu,roman_urdu,64,11
south africa cash van aur bus mai tasadum 20 afrad halak,real,rufnd_roman_urdu,roman_urdu,56,11
muslim kush fasadaat bharat mai bbc zeyr e atab,real,rufnd_roman_urdu,roman_urdu,47,9
saudiarab 8 sala bachi gandy talab mai dub kr janbahaq,real,rufnd_roman_urdu,roman_urdu,54,10
modi sarkar babri masjid case ka faisla sunany waly judges par mehrban,real,rufnd_roman_urdu,roman_urdu,70,12
bharat mai church nazar e atish diwar par ram likh dia,real,rufnd_roman_urdu,roman_urdu,54,11
bharat mai musalman ky ghar zabardasti hanuman ki murti nasab krny par kasheedgi barh gai,real,rufnd_roman_urdu,roman_urdu,89,15
newyork city mai truck ny paidal chalny waly afraad ko rond dala 6 afraad zakhmi,real,rufnd_roman_urdu,roman_urdu,80,15
disney ny 7000 mulazmaton ko khatam krny ka faisla kr lia,real,rufnd_roman_urdu,roman_urdu,57,11
white house ny nord stream blasts sy mutaliq american journalist ka ilzam mustarid kr dia,real,rufnd_roman_urdu,roman_urdu,89,15
bharat mai dhokha dahi sy sarkari nokriyan hasil krny ka inkeshaf,real,rufnd_roman_urdu,roman_urdu,65,11
kasheedgi ky bawajud china aur america ki tradde record buland satah par,real,rufnd_roman_urdu,roman_urdu,72,12
adani ka modi sy kya rishta hai rahul gandhi ny sawalaat utha diye,real,rufnd_roman_urdu,roman_urdu,66,13
mahireen ny middle east mai mazeed zalzalon ki paishgoi kr di,real,rufnd_roman_urdu,roman_urdu,61,11
indonesia newzealand ky pilot ko alehdgi pasandon ny yarghamal bna lia,real,rufnd_roman_urdu,roman_urdu,70,11
dushmanon ky samny buzdili dikhany par 7 fojiyon ko saza e mot,real,rufnd_roman_urdu,roman_urdu,62,12
turkiye mai construction companies ky malikaan ky khilaf ghera tang,real,rufnd_roman_urdu,roman_urdu,67,10
cyprus ky sahil par 7 whales purisrar tor par murda pai gain,real,rufnd_roman_urdu,roman_urdu,60,12
maruf russian singer zamfira foreign agent qarar,real,rufnd_roman_urdu,roman_urdu,48,7
south africa famous singer apny dost samet qatal,real,rufnd_roman_urdu,roman_urdu,48,8
sirlankan guerrilla tanzeem ky sarbarah parbhakaran zinda hain bharti media ka dawa,real,rufnd_roman_urdu,roman_urdu,83,12
america ny balloon sy munsalik 6 chinese idaron ko blacklist kr dia,real,rufnd_roman_urdu,roman_urdu,67,12
newzealand samundri tufan ky baais hazaron afrad bijli sy mehrum,real,rufnd_roman_urdu,roman_urdu,64,10
intehapasand hinduon ko mu ki khani pari highcourt ka britain nashriyati idary ky haq mai faisla,real,rufnd_roman_urdu,roman_urdu,96,16
america ny sham par lgai jany wali pabandiyon mai narmi kr di,real,rufnd_roman_urdu,roman_urdu,61,12
america ny iran par nai pabandiyan aaid kr din,real,rufnd_roman_urdu,roman_urdu,46,9
aalmi idara e khuraak ki shaam aur turkiye mai zalzala mutasireen ky liye imdad ki appeal,real,rufnd_roman_urdu,roman_urdu,89,16
american airforce ny alaska ky uper parwaz krny wali mashkuk chez maar girai,real,rufnd_roman_urdu,roman_urdu,76,13
portugal catholic church mai hazaron minors ky saath jinsi ziyadati ka inkeshaf,real,rufnd_roman_urdu,roman_urdu,79,12
malby mai paida hony wali bachi ko bachany waly ny goad ly lia,real,rufnd_roman_urdu,roman_urdu,62,13
bharti hakumat ki shehriyon sy valentine day par cow ko galy lgany ki darkhwast,real,rufnd_roman_urdu,roman_urdu,79,14
america ny apny shehriyon ko fori russia chorny ki hidayat kr di,real,rufnd_roman_urdu,roman_urdu,64,12
britain ky badsha aur queen ki london mai bangladeshi community sy mulaqat,real,rufnd_roman_urdu,roman_urdu,74,12
saudiarab pehli khaton astronaut space mai bhejy ga,real,rufnd_roman_urdu,roman_urdu,51,8
chilli ky junglaat mai lgi agg sy jungli hayat ko shadeed khatra,real,rufnd_roman_urdu,roman_urdu,64,12
barcelona mayor palestinians ki himayat mai samny aagain,real,rufnd_roman_urdu,roman_urdu,56,8
united nations imdadi samaan ka pehla qafla western syria pohanch gya,real,rufnd_roman_urdu,roman_urdu,69,11
indonesia mai zalzala café munhadim hony sy 4 afraad halak,real,rufnd_roman_urdu,roman_urdu,58,10
haiti musalah giroh ny 12 afrad ko halak kr dia mutadid makanat nazar e atish,real,rufnd_roman_urdu,roman_urdu,77,15
iran ky janubi ilaqy mai 5.6 shiddat ka zalzalah khabar agency,real,rufnd_roman_urdu,roman_urdu,62,11
germany ny hunarmand afrad ky liye immigration qawaneen mai narmi kr di,real,rufnd_roman_urdu,roman_urdu,71,12
america dunya ki jadeed tareen stealth planes ki naqab kushai do din baad hogi,real,rufnd_roman_urdu,roman_urdu,78,14
afghanistan mai madrisy mai dhamakah 16 talib ilm janbahaq,real,rufnd_roman_urdu,roman_urdu,58,9
france northern coast sy seynkron tarkeen e watan ko bacha lia gya,real,rufnd_roman_urdu,roman_urdu,66,12
bharat mai muslman talib ilm ko dehshatgard kehny waly professor ko kaam sy rok dia gya,real,rufnd_roman_urdu,roman_urdu,87,16
britain mai christians ki aabadi nisf sy bhi kam musalman aur hinduon ki tadad mai izafa,real,rufnd_roman_urdu,roman_urdu,88,16
saudiarab international tourism global summit ka shandaar aghaz,real,rufnd_roman_urdu,roman_urdu,63,8
china mai crackdown sy tang jack ma ny tokyo mai sakunaat ikhtiyar kr li,real,rufnd_roman_urdu,roman_urdu,72,14
china ky teen astronauts tiangong space station ky liye rawana,real,rufnd_roman_urdu,roman_urdu,62,10
madinah munawarah masjid e nabwi samet girdonawah mai musladhar barish mosam khushgawar,real,rufnd_roman_urdu,roman_urdu,87,12
china corona mukhalif muzahiron ky baad moamar afraad ki vaccination mai tezi,real,rufnd_roman_urdu,roman_urdu,77,12
irsaeli forces ki firing sy 2 bhaiyon samet 3 palestinians shaheed,real,rufnd_roman_urdu,roman_urdu,66,11
spain american embassy ko parcel bomb sy nishana bnany ki koshish,real,rufnd_roman_urdu,roman_urdu,65,11
uae sy europe mai cocaine ky bary tajir giraftar,real,rufnd_roman_urdu,roman_urdu,48,9
afghanistan ki janib sy jari map par bharat bokhlahat ka shikar,real,rufnd_roman_urdu,roman_urdu,63,11
russia america nuclear disarmament muzakraat multavi,real,rufnd_roman_urdu,roman_urdu,52,6
hawai mai dunya ka sab sy bara faa'al atishfishan phat para,real,rufnd_roman_urdu,roman_urdu,59,11
sarkari ehalkaron ki toheen istanbul ky mayor ko dhai saal ki saza,real,rufnd_roman_urdu,roman_urdu,66,12
tawang sector mai bharat china foji jharap 6 bharti foji zakhmi,real,rufnd_roman_urdu,roman_urdu,63,11
china covid tracking mobile application ghair faa'al krny ka faisla,real,rufnd_roman_urdu,roman_urdu,67,10
bjp rehnuma ny vote na deny waly musalmanon ko dhamki dy si,real,rufnd_roman_urdu,roman_urdu,59,12
european union parliament badunwani ky ilzaam mai 4 afraad par fard e jurm aaid,real,rufnd_roman_urdu,roman_urdu,79,14
putin ny zelensky ko nah marny ka wada kia tha ex israeli prime minister,real,rufnd_roman_urdu,roman_urdu,72,14
umrah krny ky khawahishmand afraad ky liye bari khushkhabri,real,rufnd_roman_urdu,roman_urdu,59,9
saudi qiyadaat ka sadar arif aalvi ky naam taziyati khatt,real,rufnd_roman_urdu,roman_urdu,57,10
turkish government mushkil ghari mai apny shehriyon ky sath khari hai naaib sadar,real,rufnd_roman_urdu,roman_urdu,81,13
security khadshaat ky baais kabul mai saudiarab ka sifaratkhana band,real,rufnd_roman_urdu,roman_urdu,68,10
north korea ky sadar ny foj ko apni taqat dikhany ka hukam dy dia,real,rufnd_roman_urdu,roman_urdu,65,14
iran ny khufiya zyr e zameen airbase ki video jari kr di,real,rufnd_roman_urdu,roman_urdu,56,12
netanyahu ki adalati islahaat ky khilaf israeli awam sarkon par aagai,real,rufnd_roman_urdu,roman_urdu,69,11
chilli khofnak agg ny jungle ko rakh bna dia darjanon halak synkron zakhmi,real,rufnd_roman_urdu,roman_urdu,74,13
talibaat ny larki ko hirasaan krny waly headmaster ki jam kr pitai kr di,real,rufnd_roman_urdu,roman_urdu,72,14
sardi ka khatarnaak arctic blast america aur canada mai intebah jari,real,rufnd_roman_urdu,roman_urdu,68,11
ham jins paraston ky khilaf bayan japani wazeer e azam ny moawin ko bartaraf kr dia,real,rufnd_roman_urdu,roman_urdu,83,16
dubai flat ki farokht ny tareekh ka mehngatreen record bna dia,real,rufnd_roman_urdu,roman_urdu,62,11
srilanka yom e azadi ky din musalaah afwaj ki prade par shehriyon ka ehtejaj,real,rufnd_roman_urdu,roman_urdu,76,14
muneer akram ny pashtoon culture ky hawaly sy mutanziya kalimaat par mafi mang li,real,rufnd_roman_urdu,roman_urdu,81,14
bharat mai kam umer larkiyon ko shadi ki rok tham ky liye mohim jari,real,rufnd_roman_urdu,roman_urdu,68,14
siyahfaam par jaan lewa tashdud mai 6 american police officers bartaraf,real,rufnd_roman_urdu,roman_urdu,71,11
iraq mai 22 sala youtuber ghairat ky naam par qatal,real,rufnd_roman_urdu,roman_urdu,51,10
canadian larki ki qismat jaag uthi pehli koshish mai 48 million dollar ki lottery jeet li,real,rufnd_roman_urdu,roman_urdu,89,16
hongkong jany waly saiyahon ky liye khushkhabri,real,rufnd_roman_urdu,roman_urdu,47,7
amber heard ka johnny depp ky saath hitak e izzat case mai sulah ka ilan,real,rufnd_roman_urdu,roman_urdu,72,15
saudiarab mai ramah un nasar army exercises ka aghaz,real,rufnd_roman_urdu,roman_urdu,52,9
spain ka mask pehanany ki pabandi khatam krny ka ilan,real,rufnd_roman_urdu,roman_urdu,53,10
china 2027 tak taiwan par hamla kr dy ga american cia,real,rufnd_roman_urdu,roman_urdu,53,11
berlin mai dunya ka sab sy bara aquarium phaat gya synkron nayab machliyan halak,real,rufnd_roman_urdu,roman_urdu,80,14
japan mai corona sy honi wali amwaat mai batajreej izafa,real,rufnd_roman_urdu,roman_urdu,56,10
kashmirion par ilzaam thopny ky liye bharti foj ny 2 panditon ko qatal kr dia,real,rufnd_roman_urdu,roman_urdu,77,15
bharat bihar mai zehreeli sharaab peeny sy 31 afraad halak,real,rufnd_roman_urdu,roman_urdu,58,10
saudiarab mai islami tareekh ki 15th century ki numaindgi krta pehla museum qaim,real,rufnd_roman_urdu,roman_urdu,80,13
balqees bano ijtemai ziadati case bharti supreme court ka mujrimon ky haq mai faisla,real,rufnd_roman_urdu,roman_urdu,84,14
european union ki sarbarah jung zada ukraine pohanch gain,real,rufnd_roman_urdu,roman_urdu,57,9
bharat mai south korea ki khatoon ko live streaming ky doran harassment ka samna,real,rufnd_roman_urdu,roman_urdu,80,14
chinese scientists ny cloning ky zariye 18 ton dudh deny wali super cow bna li,real,rufnd_roman_urdu,roman_urdu,78,15
donald trump ky khaandani karobar par tax fraud sabit,real,rufnd_roman_urdu,roman_urdu,53,9
britain lakhon mehnatkashon ki hartal hazaron school aur transport band,real,rufnd_roman_urdu,roman_urdu,71,10
iraq mai turkiye foji addy par rocket sy hamla,real,rufnd_roman_urdu,roman_urdu,46,9
congo pope ky istaqbaal ky liye 10 lakh log airport pohanch gaye,real,rufnd_roman_urdu,roman_urdu,64,12
bharat mai christians par tashadud ky waqiyat mai izafa,real,rufnd_roman_urdu,roman_urdu,55,9
saudi cabinet ki europe mai quran e pak ki behurmati ki mazammat,real,rufnd_roman_urdu,roman_urdu,64,12
russia nuclear agreement ki passdari nhi kr raha hai america,real,rufnd_roman_urdu,roman_urdu,60,10
saudiarab ny saiyahat ky frogh ky liye muft visa mutarif krwa dia,real,rufnd_roman_urdu,roman_urdu,65,12
namibia mai rhinos ky illegal hunt mai khatarnak haad tak izafa,real,rufnd_roman_urdu,roman_urdu,63,11
australia gumshuda radioactive capsule ki taalash mai nuclear atomic agency bhi shamil,real,rufnd_roman_urdu,roman_urdu,86,12
bharti companies ny 8 months mai record kharbon rupees jama kr liye,real,rufnd_roman_urdu,roman_urdu,67,12
ukraine ki fizaai madad ki pukaar america ka inkaar,real,rufnd_roman_urdu,roman_urdu,51,9
bharti kissan ka jamni aur naranji rang ki gobhi kaasht krny ka kaarnama,real,rufnd_roman_urdu,roman_urdu,72,13
south africa birthday celebrate krny walon par goliyon ki barish 8 afraad halak,real,rufnd_roman_urdu,roman_urdu,79,13
corona ki mojuda lehar khatam hony wali hai chinese mehakma e sehat,real,rufnd_roman_urdu,roman_urdu,67,12
lapaata saudi saiyah ki laash america ki jheel sy baramad,real,rufnd_roman_urdu,roman_urdu,57,10
corona ka khatrah abhi taala nhi hai who,real,rufnd_roman_urdu,roman_urdu,40,8
russian president putin ny phone call par missile hamly ki dhamki di thi boris johnson,real,rufnd_roman_urdu,roman_urdu,86,15
japan barfani toda girny sy 2 afraad halak,real,rufnd_roman_urdu,roman_urdu,42,8
peshawar dhamaka america aur turkiye samet kai mumalik ki mazammt,real,rufnd_roman_urdu,roman_urdu,65,10
saudiarab ny palestine israel khasheedgi par khabardar kr dia,real,rufnd_roman_urdu,roman_urdu,61,9
france ukraine ko fizaai diffa ky liye radar faraham kry ga,real,rufnd_roman_urdu,roman_urdu,59,11
myanmar ky army dictator ny emergency mai 6 maah ki tosee kr di,real,rufnd_roman_urdu,roman_urdu,63,13
asia ky ameer tareen shakhs par dhokha dahi ka ilzaam ak din mai 20 billion dollars sy hath dho baithy,real,rufnd_roman_urdu,roman_urdu,102,20
bharti wazeer qatilana hamly mai halaak police officer ny goliyan maar di,real,rufnd_roman_urdu,roman_urdu,73,12
afghanistan mai khawateen ky haquq ky liye sargaram ustaad giraftar,real,rufnd_roman_urdu,roman_urdu,67,10
russia ny mulk ki saab sy bari azaad news website par pabandi lga di,real,rufnd_roman_urdu,roman_urdu,68,14
indian army jets urrna bhool gyae 2 jets apas mai takra ky tabah,real,rufnd_roman_urdu,roman_urdu,64,13
ukraine ka hospital par hamla 14 afraad halaak russian defense ministry,real,rufnd_roman_urdu,roman_urdu,71,11
america siyahfaam shehri police tashadud sy halaak shehriyon ka shadeed ehtejaj,real,rufnd_roman_urdu,roman_urdu,79,11
saudi foreign minister shehzada faisal bin farhan ka abudhabi mai munaqid forum sy izhar e khayal,real,rufnd_roman_urdu,roman_urdu,97,16
newzealand ky capital auckland mai tufani barishon ky baad emergency nafiz,real,rufnd_roman_urdu,roman_urdu,74,11
adani group aur modi sarkar mai corruption gathjor ky hoshruba inkeshafaat,real,rufnd_roman_urdu,roman_urdu,74,11
saudiarab pehli martaba unesco ki world heritage site ka sadar muntakhib,real,rufnd_roman_urdu,roman_urdu,72,11
canada mai islamophobia rokny ky liye pehli baar numainda e khasusi muqarar,real,rufnd_roman_urdu,roman_urdu,75,12
sarhadi tanaziya bharat eastern laddakh mai 26 petroling points sy mehroom,real,rufnd_roman_urdu,roman_urdu,74,11
gujjrat fasadaat modi par banany wali documentary film ki numaaish,real,rufnd_roman_urdu,roman_urdu,66,10
somalia mai american forces ka operation senior daaish commandar 10 sathiyon samet halak,real,rufnd_roman_urdu,roman_urdu,88,13
japan ki 5 sala koshish kamyaab tareekh raqam hogai,real,rufnd_roman_urdu,roman_urdu,51,9
japan maal bardaar behri jahaaz dubny sy 8 afraad halak,real,rufnd_roman_urdu,roman_urdu,55,10
barcelona mai pakistani dukandar par bharti nujawanon ka hamla,real,rufnd_roman_urdu,roman_urdu,62,9
saudi hukaam ny croron maliyat ki ghair qanuni adwiyat ki smuggling ko koshish nakaam bna di,real,rufnd_roman_urdu,roman_urdu,92,16
american airforce ka chinese mulazim china ka jasus nikla,real,rufnd_roman_urdu,roman_urdu,57,9
bharat hindu januniyon ky hathon sar e aam ak musalmaan nujawan ka qatal video viral,real,rufnd_roman_urdu,roman_urdu,84,15
pakistan ko 200 million dollars ki imdad par check and balance rakhen gy ned price,real,rufnd_roman_urdu,roman_urdu,82,15
donald trump ky twitter ky baad degar social media accounts bhi bahaal krny ka faisla,real,rufnd_roman_urdu,roman_urdu,85,15
twitter ky malik elon musk phir bari muskhkil mai phans gaye,real,rufnd_roman_urdu,roman_urdu,60,11
bharat ky republic day par maqbuza kashmir mai black day,real,rufnd_roman_urdu,roman_urdu,56,10
ukraine ki bandargah par turkiye ky cargo jahaaz par missile hamla,real,rufnd_roman_urdu,roman_urdu,66,11
makkah mukarrama ky dakhli raaston par jald naya security system nasab hogya,real,rufnd_roman_urdu,roman_urdu,76,12
bharat aur pakistan 2019 mai atomic war ky qareeb pohanch gaye thy mike pompeo,real,rufnd_roman_urdu,roman_urdu,78,14
ukraine ny soledar sy apny fojiyon ky inkhela ki tasdeeq kr di,real,rufnd_roman_urdu,roman_urdu,62,12
philippines mai 2 jets gir kr tabah airforce ky 2 pilots halak,real,rufnd_roman_urdu,roman_urdu,62,12
china ko geedar bhabkiyan deny wali bharti foj ki buzdili benaqab,real,rufnd_roman_urdu,roman_urdu,65,11
purisrar bimari north korea ka capital 5 din ky liye mukamaal band,real,rufnd_roman_urdu,roman_urdu,66,12
quran e pak ki behurmati qabil e mazammat makruh aur nafrat angez hai ned price,real,rufnd_roman_urdu,roman_urdu,79,15
nasa ny saal 2022 ko panchwan garamtreen saal qarar dy dia,real,rufnd_roman_urdu,roman_urdu,58,11
saudiarab iraqi jurwan bachon ko alehda krny ka operation kamyab,real,rufnd_roman_urdu,roman_urdu,64,10
afghanistan khoon jama deny wali sardi sy halakton ki tadad 124 hogai,real,rufnd_roman_urdu,roman_urdu,69,12
bharat 4 manzila rehaishi imarat zameen bos halakton ka khadsha,real,rufnd_roman_urdu,roman_urdu,63,10
thai police ny chand roz mai ak yon sy zaid crystal meth pakar li,real,rufnd_roman_urdu,roman_urdu,65,14
